SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
CC(C)Cn1c(=O)c2ccccc2n2c(CCC(=O)N3CCN(c4ccccc4F)CC3)nnc12,MOL1747,Filter82_pyridinium > 0,476.55600000000027,3.120700000000001,0,7,75.74000000000001,6
CC1CN(C(=O)N2CCC(C(=O)NCc3cccs3)CC2)c2ccccc2O1,MOL1748,OK,399.5160000000002,3.4838000000000022,1,4,61.88000000000001,3
COCCN1CN(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,MOL1749,OK,370.4340000000001,2.2490000000000006,0,6,75.63,5
CCN(CC)CCSc1c(C(C)C)cnc2c1c(=O)n(C)c(=O)n2C,MOL1750,Filter82_pyridinium > 0,364.51500000000016,2.1895,0,7,60.13,7
COc1ccc(Cc2nc3ccc(C(=O)NCCCN4CCN(C)CC4)cc3o2)cc1,MOL1751,OK,422.5290000000003,2.794500000000001,1,6,70.84,8
CC(C)(C)OC(=O)N1CCC(c2c(C(=O)Nc3ccc4c(c3)OCCO4)cnn2-c2ccc(Cl)cc2)CC1,MOL1752,OK,539.0320000000002,5.663700000000006,1,7,94.92000000000002,4
COc1ccc(OC)c(CCNC(=O)C(C)n2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)c1,MOL1753,OK,474.5610000000002,3.7411400000000032,1,7,87.38,8
Cc1nn(CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(=O)c2cc3sccc3n12,MOL1754,Filter82_pyridinium > 0,475.4960000000002,3.386720000000002,0,7,62.85000000000001,3
Cc1ccc(CNc2ncnc3c2nc2n3CCCC2)cc1,MOL1755,OK,293.374,3.083120000000002,1,5,55.63,3
O=C(NCCc1ccccc1)c1ccc(Cn2c(SCc3ccccc3)nc3cccnc32)cc1,MOL1756,OK,478.62100000000015,5.744400000000005,1,5,59.81,9
CCC(C(=O)NCCCN(CC)CC)n1ncn2c(cc3occc32)c1=O,MOL1757,Filter82_pyridinium > 0,373.4570000000001,2.0413999999999994,1,7,84.78,9
CCc1ccc2c(c1)N=C(c1cccs1)N=C(c1ccc(F)cc1)N2,MOL1758,OK,349.434,5.400200000000003,1,4,36.75,3
COc1ccc(C(=O)N(Cc2ccco2)Cc2ccc(C)o2)cc1,MOL1759,OK,325.36400000000003,4.032220000000003,0,4,55.82,6
CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21,MOL1760,OK,323.44,4.847200000000004,1,4,39.08,8
CCN(CC)CCN(C(=O)c1ccco1)c1nc2ccc(Br)cc2s1,MOL1761,Filter9_metal > 0,422.34800000000007,4.640400000000004,0,5,49.58,7
CCc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1,MOL1762,OK,307.44100000000003,4.965800000000004,1,3,29.85,4
CCCOc1cccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)c1,MOL1763,Filter14_thio_oxopyrylium_salt > 0,490.6000000000004,4.466140000000004,0,6,72.22,8
O=S(=O)(Nc1nc2n(n1)C(c1ccc(F)cc1)C=C(c1ccc(Cl)cc1)N2)c1ccccc1,MOL1764,OK,481.9400000000001,4.927400000000003,2,6,88.91,5
CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)c1cc(-c2cccc(OC)c2)on1,MOL1765,OK,448.5000000000003,5.507700000000004,1,7,90.66,7
Cc1ccc(NC(=O)CCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)cc1F,MOL1766,OK,425.4070000000001,5.323820000000002,1,5,68.02000000000001,6
COCCCNC(=O)c1cn(CC(C)C)c(=O)c2c1c1ccccc1n2C,MOL1767,Filter82_pyridinium > 0,369.4650000000001,2.9155000000000015,1,5,65.25999999999999,7
CCc1ccc(NC(=O)Cn2c(=O)n(CCC(=O)NCCc3ccc(Cl)cc3)c(=O)c3ccccc32)cc1,MOL1768,Filter82_pyridinium > 0,533.0280000000002,3.766700000000003,2,6,102.19999999999999,10
COc1ccccc1NC(=O)CSCc1cc(=O)c2cccc(Cl)c2[nH]1,MOL1769,OK,388.87600000000003,4.062000000000002,2,4,71.19,6
COc1ccc(OC)c(NC(=O)CCc2c(C)nc3c(c(C)nn3C(C)(C)C)c2C)c1,MOL1770,OK,424.5450000000002,4.700060000000004,1,6,78.27000000000001,6
CC(=O)c1cccc(NC(=O)c2cc(-c3ccc(Cl)s3)nc3ccccc23)c1,MOL1771,OK,406.89400000000006,6.071600000000003,1,4,59.06,4
Cc1ccccc1C(=O)Nc1cccc(OCc2cc(=O)n3cccc(C)c3n2)c1,MOL1772,OK,399.4500000000001,4.142640000000003,1,5,72.7,5
COc1ccc(NC(=O)Cn2ncc3c(C)n(Cc4cccc(Cl)c4)c(C)c3c2=O)cc1,MOL1773,Filter82_pyridinium > 0,450.92600000000016,4.163840000000003,1,6,78.15,6
CCN(c1ccccc1C)S(=O)(=O)c1nnc(NC(=O)c2ccc(OC)c(OC)c2)s1,MOL1774,OK,462.55300000000017,3.331220000000002,1,8,110.72,8
COc1cccc(CNC(=O)CCC(=O)N2Cc3cccc(OC)c3Oc3ncccc32)c1OC,MOL1775,OK,477.5170000000002,3.842900000000003,1,7,99.22000000000001,8
Cc1ccccc1OCC(=O)Nc1ccc(OCc2cc(=O)n3ccccc3n2)cc1,MOL1776,OK,415.4490000000001,3.599420000000002,1,6,81.92999999999999,7
CCCCN(CC)C(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C,MOL1777,OK,340.42700000000013,2.756820000000001,0,5,59.61000000000001,5
CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC(=O)c3cccc(Cl)c3)cc12,MOL1778,OK,433.89100000000013,5.988220000000004,0,5,57.53,5
Cn1c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n(C)c3ccccc3c21,MOL1779,Filter82_pyridinium > 0,363.3920000000001,3.0993000000000013,1,4,56.03,3
CCCCN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,MOL1780,OK,334.4190000000001,3.858920000000003,2,2,56.330000000000005,4
OC(c1ccccc1)c1nc2ccccc2n1Cc1c(F)cccc1Cl,MOL1781,OK,366.823,4.958800000000003,1,3,38.050000000000004,4
COc1ccc(C(CNC(=O)COc2cc(C)cc(C)c2)N2CCCCC2)cc1,MOL1782,OK,396.53100000000023,4.034240000000003,1,4,50.800000000000004,8
O=C(CN1C(=O)C2(SCC(=O)N2c2ccccc2)c2ccccc21)NCc1ccccc1Cl,MOL1783,OK,477.9730000000002,3.935800000000002,1,4,69.72,5
CC(=O)N1CCCC1c1nc2ccccc2n1Cc1ccccc1C,MOL1784,OK,333.43500000000006,4.076420000000003,0,3,38.13,3
COc1cc(-c2nc3ccccn3c2Nc2ccccc2C)ccc1O,MOL1785,OK,345.4020000000001,4.767520000000004,2,5,58.790000000000006,4
COc1ccc(Cn2c(=O)c3cccnc3n(Cc3cccc(F)c3)c2=O)cc1,MOL1786,Filter82_pyridinium > 0,391.4020000000001,2.802500000000001,0,6,66.12,5
COC(=O)c1cc2sc(Cl)cc2n1Cc1c(C)cc(C)cc1C,MOL1787,OK,347.8670000000001,5.116360000000004,0,4,31.23,3
O=C(Nc1nc2ccc(F)cc2s1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,MOL1788,OK,462.9150000000002,4.105000000000002,1,7,101.91000000000001,5
CCN(C(=O)CSc1nc2cccnc2[nH]1)c1ccc(C(C)C)cc1,MOL1789,OK,354.4790000000001,4.226500000000003,1,4,61.88,6
COC(=O)c1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccccn2)cc1,MOL1790,Filter14_thio_oxopyrylium_salt > 0,440.45500000000015,4.3412400000000035,0,6,89.71,3
Cc1cccc(N2CCN(C(=O)c3sc4nc5n(c(=O)c4c3C)CCC5)CC2C)c1,MOL1791,Filter82_pyridinium > 0,422.5540000000003,3.371940000000002,0,6,58.44,2
Cc1cccc(C(=O)OCc2cc(=O)n3nc(C4CCCCC4)sc3n2)c1,MOL1792,OK,383.4730000000002,3.8641200000000033,0,7,73.56,4
CCOC(=O)c1ccc(NC(=O)Cn2cc(C(=O)c3ccc(Cl)cc3)c(=O)c3ccc(C)nc32)cc1,MOL1793,Filter82_pyridinium > 0,503.94200000000023,4.404720000000003,1,7,107.36,7
CCc1nn(CC(=O)NC(C)CC)c(=O)c2cc3occc3n12,MOL1794,Filter82_pyridinium > 0,316.361,1.7192999999999994,1,6,81.53999999999999,5
Cc1cc(C)n(-c2ccc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc2)n1,MOL1795,OK,376.46000000000015,3.5780400000000023,1,5,59.39,4
O=C(Nc1ccc(F)c(Cl)c1)N1CCC(CN2CCOCC2)CC1,MOL1796,OK,355.84100000000024,3.055200000000001,1,3,44.81,3
Cc1ccccc1OC(=O)CSc1nnc(-c2cccs2)o1,MOL1797,OK,332.406,3.8042200000000017,0,7,65.22,5
Cc1ccc(C)c(NC(=O)C(Cc2ccccc2)n2cccc2)c1,MOL1798,OK,318.42,4.527440000000003,1,2,34.03,5
CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)c2ccccc23)cc(Br)c1OCC,MOL1799,Filter9_metal > 0,498.37300000000016,4.987900000000005,1,6,73.86,6
COc1ccc2c(c1)c1c(c(=O)n(-c3ccc(OC)c(OC)c3)c(=O)n1Cc1ccccc1F)n2C,MOL1800,Filter82_pyridinium > 0,489.5030000000002,3.857300000000003,0,8,76.62,6
Cc1ccc(C)c(NC(=O)CCOc2ccccc2)c1,MOL1801,OK,269.344,3.7110400000000023,1,2,38.33,5
Oc1ccccc1Nc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,MOL1802,OK,347.80500000000006,5.399400000000002,2,4,58.04,3
CCOC(=O)c1ccc(NC(=O)c2cnn(-c3ccc(C)cc3C)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,MOL1803,OK,546.6680000000003,6.032640000000007,1,7,102.76,6
CCn1c(=O)cc(OCC(=O)N2CCN(c3ccccc3OC)CC2)c2ccccc21,MOL1804,Filter82_pyridinium > 0,421.4970000000002,2.757600000000001,0,6,64.01,6
COc1cc(NC(=O)c2cc(-c3ccc(Cl)c(Cl)c3)on2)cc(OC)c1OC,MOL1805,OK,423.2520000000002,4.926500000000003,1,6,82.82000000000001,6
COc1ccc(C2C(C(=O)Nc3ccccc3)=C(C)Nc3nc(-c4ccccc4)nn32)cc1OC,MOL1806,OK,467.52900000000017,4.8899000000000035,2,7,90.3,6
O=S(=O)(NCC(Nc1ccc(Cl)cc1)c1ccccc1)c1ccccc1,MOL1807,OK,386.90400000000005,4.471700000000003,2,3,58.2,7
CCN(CC)CCCNc1sc(S(=O)(=O)c2ccccc2)nc1S(=O)(=O)c1ccc(Cl)cc1,MOL1808,OK,528.1210000000002,4.605900000000004,1,8,96.44,11
CCn1c(CN2CCC(C)CC2)nc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc21,MOL1809,OK,421.50100000000015,4.448600000000003,1,6,93.30000000000001,6
COc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)C1CCCCC1,MOL1810,OK,392.45500000000027,5.212500000000004,2,4,80.57,5
CNC(=O)c1ccc(CSc2nc3cccnc3n2Cc2cccc(F)c2)cc1,MOL1811,OK,406.4860000000001,4.2706000000000035,1,5,59.81,6
O=C(NCc1ccccc1)c1cccn1-c1nnc(N2CCCC2)s1,MOL1812,OK,353.4510000000002,2.859000000000001,1,6,63.050000000000004,5
CCOc1ccc(-c2cc(CCCC(=O)NCCc3ccc(Cl)cc3)no2)cc1,MOL1813,OK,412.917,5.075300000000004,1,4,64.36,10
O=C(NCCc1ccccc1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2F)cc1,MOL1814,OK,496.6110000000002,5.883500000000004,1,5,59.81,9
Cc1ccc(Cl)cc1NC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C,MOL1815,OK,380.83500000000015,3.7087400000000015,1,5,68.4,2
O=C(CNC(=O)c1ccccc1Cl)OCc1cc(=O)n2ccsc2n1,MOL1816,OK,377.8090000000001,1.8826,1,7,89.77,5
CCOc1ccc(CCNC(=O)COC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)cc1OCC,MOL1817,OK,520.6040000000004,2.0206,1,8,120.46999999999998,12
CCCNC(=O)Cn1nc(-c2ccc(F)cc2)c2cnc3ccc(F)cc3c21,MOL1818,OK,380.3980000000001,4.055900000000003,1,4,59.81,5
CCCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCC3)c1ccccc1C,MOL1819,Filter82_pyridinium > 0,395.5280000000002,4.467940000000004,0,5,55.2,4
Cc1cccc(-c2nc(Cn3c(SCc4cc(C)ccc4C)nc4ccncc43)c(C)o2)c1,MOL1820,OK,454.59900000000016,6.660580000000007,0,6,56.74,6
CCOc1ccc(CNC(=O)Cn2nc(C)c3nn(-c4ccc(Cl)cc4)c(C)c3c2=O)cc1OC,MOL1821,Filter82_pyridinium > 0,495.9670000000002,3.5761400000000023,1,8,100.27,8
Cc1cccc(CC(=O)Nc2cccc(-c3nc4cccnc4s3)c2)c1,MOL1822,OK,359.45400000000006,4.847920000000003,1,4,54.88,4
O=C(c1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,MOL1823,OK,404.87200000000007,5.748300000000004,1,1,36.1,2
COc1cccc(CNC(=O)c2ccc(-n3c(C)cc4c3CCCC4)cc2)c1,MOL1824,OK,374.4840000000002,4.603120000000004,1,3,43.26,5
COc1ccc(N2C(=O)CSC23C(=O)N(Cc2ccc(C)cc2)c2ccccc23)cc1Cl,MOL1825,OK,464.97400000000016,5.136620000000004,0,4,49.85,4
Cc1cc(F)ccc1NC(=O)C1CCN(C(=O)c2cnn(-c3ccccc3)c2-n2cccc2)CC1,MOL1826,OK,471.5360000000002,4.601420000000004,1,5,72.16,5
CC(=O)N1CCc2c(sc3c2c(=O)n(Cc2ccccc2)c(=O)n3Cc2ccc(Cl)cc2)C1,MOL1827,Filter82_pyridinium > 0,479.98900000000015,3.8793000000000033,0,6,64.31,4
CCOC(=O)c1c(C)oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)c(C)c3)cc12,MOL1828,OK,442.3200000000002,5.333940000000004,1,5,85.60999999999999,5
CC1CCCCN1C(=O)c1cc(-c2ccc(Br)cc2)on1,MOL1829,Filter9_metal > 0,349.228,4.118700000000004,0,3,46.34,2
CC(=O)c1cccc(Nc2cc(C)nc3nc(Cc4ccccc4)nn23)c1,MOL1830,OK,357.417,3.9697200000000024,1,6,72.18,5
CCOc1ccc(NS(=O)(=O)c2ccc(C(=O)N(C)C)s2)cc1,MOL1831,OK,354.45300000000003,2.649400000000001,1,5,75.71,6
Fc1ccc(-c2noc3ncnc(N4CCN(c5ccccc5)CC4)c23)cc1,MOL1832,OK,375.4070000000001,3.7505000000000015,0,6,58.290000000000006,3
Cc1ccccc1CNC(=O)c1cc2cccc3c2n1CC(C)S3,MOL1833,OK,336.4600000000001,4.373920000000004,1,3,34.03,3
CC1CCCCN1CCCNC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3F)c2c1=O,MOL1834,Filter82_pyridinium > 0,489.59500000000025,3.9193000000000024,1,6,72.16,8
Cc1ccc2[nH]cc(C(c3ccccc3)c3cccs3)c2c1,MOL1835,OK,303.43000000000006,5.718020000000003,1,1,15.79,3
Cc1cc(C)c2c(=O)nc(SCc3ccccc3C)n(C3CC3)c2n1,MOL1836,Filter82_pyridinium > 0,351.47500000000014,4.343960000000004,0,5,47.78,4
CCOC(=O)c1cccc(NC(=O)c2ccc3snnc3c2)c1,MOL1837,OK,327.365,3.120300000000001,1,6,81.17999999999999,4
CC(C)OCCCn1c(=O)c2ccccc2n2c(-c3ccccc3F)nnc12,MOL1838,Filter82_pyridinium > 0,380.4230000000001,3.6654000000000027,0,6,61.42,6
COc1ccc(N2CCN(c3ncnc4onc(-c5ccc(F)cc5)c34)CC2)cc1,MOL1839,OK,405.43300000000016,3.7591000000000028,0,7,67.52000000000001,4
COc1ccc(S(=O)(=O)NC2(C(F)(F)F)NC(=O)N(CCc3ccc(OC)c(OC)c3)C2=O)cc1,MOL1840,OK,517.4820000000004,2.0438,2,7,123.27000000000001,9
O=C(NCc1cccnc1)C(=O)NCC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1,MOL1841,Filter41_12_dicarbonyl > 0,462.5290000000002,1.9115999999999997,2,6,90.46,7
O=C(Nc1cc2c(cc1Br)OCCO2)c1cccnc1,MOL1842,Filter9_metal > 0,335.157,2.8676000000000013,1,4,60.45,2
CN(C)c1ccc(/C=C(\C#N)c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,MOL1843,OK,400.33400000000006,6.247080000000004,0,4,39.92,4
COc1ccc(-c2cc(C(F)(F)F)n3nc(-c4ccc(Cl)cc4)cc3n2)cc1OC,MOL1844,OK,433.8170000000001,5.7527000000000035,0,5,48.650000000000006,4
COCCNC(=O)CSc1nc(-c2ccc(F)cc2)[nH]c1-c1ccc(Cl)cc1,MOL1845,OK,419.9090000000001,4.390900000000003,2,4,67.00999999999999,8
Cc1cc2c(cc1S(=O)(=O)CCC(=O)N1CCC(C)CC1)OCC(=O)N2,MOL1846,OK,380.4660000000001,1.7482199999999997,1,5,92.78,4
Cc1cc(C)nc(-n2nc(C)c3c2NC(=O)CC3c2cc(F)ccc2F)n1,MOL1847,OK,369.37500000000006,3.3398600000000016,1,5,72.7,2
O=C(CC1N=C2c3ccccc3N=C(SCC(=O)Nc3ccccc3F)N2C1=O)NCc1cccs1,MOL1848,OK,521.5990000000002,3.924100000000002,2,7,103.22999999999999,7
CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1)C(=O)OC(C)(C)C,MOL1849,OK,400.47900000000016,3.148200000000002,3,5,113.17999999999999,7
CC1CCc2onc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c2C1,MOL1850,OK,359.85700000000014,3.4152000000000022,0,4,49.580000000000005,2
CCC(C)NC(=O)Cn1c(-c2cccs2)cc2cc(Cl)ccc21,MOL1851,OK,346.8830000000001,4.9379000000000035,1,3,34.03,5
COc1cc(C2CC(=O)Nc3ccc4ccccc4c32)ccc1OC(=O)C(C)C,MOL1852,OK,389.4510000000002,4.883900000000004,1,4,64.63,4
CCOc1ccc(CNC(=O)c2ccccc2NC(=O)c2nsc3ccccc23)cc1,MOL1853,OK,431.5170000000001,4.8773000000000035,2,5,80.32000000000001,7
Cc1ccc(N2C(=O)NC(NS(=O)(=O)c3ccccc3)(C(F)(F)F)C2=O)cc1C,MOL1854,OK,427.4040000000001,2.5967400000000005,2,4,95.58000000000001,4
CCn1c(=O)cc(OCC(=O)Nc2ccc(C)c(F)c2)c2ccccc21,MOL1855,Filter82_pyridinium > 0,354.3810000000001,3.4864200000000016,1,4,60.33,5
CCOC(=O)N1CCN(C(=O)CN(c2ccccc2F)S(=O)(=O)c2ccc(C)cc2)CC1,MOL1856,OK,463.53100000000023,2.6301200000000007,0,5,87.22999999999999,6
CCOc1ccc(NC(=O)C2CCCN(c3nnc(-n4c(C)ccc4C)s3)C2)cc1,MOL1857,OK,425.55800000000016,4.199440000000004,1,7,72.28,6
Cc1cc(Cl)ccc1OCC(=O)N(Cc1ccco1)Cc1ccccc1F,MOL1858,OK,387.8380000000001,4.988320000000003,0,3,42.68,7
Cc1cc(-c2nnc(S)n2-c2ccc(C)c(C)c2)no1,MOL1859,Filter74_thiol > 0,286.36,3.136260000000001,1,6,56.74,2
Cn1c(Oc2ccc(F)cc2)nc2c1c(=O)n(Cc1ccccc1Cl)c(=O)n2C,MOL1860,Filter82_pyridinium > 0,414.8240000000001,3.0668000000000015,0,7,71.05000000000001,4
COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1OC,MOL1861,Filter82_pyridinium > 0,423.44400000000013,2.7694,1,6,73.97,7
COc1cc(NC(=O)c2oc3c(c2C)-c2nn(Cc4cccc(Cl)c4)cc2CC3)cc(OC)c1,MOL1862,OK,477.94800000000026,5.521320000000005,1,6,78.52,6
COc1ccc(C2=C(N3CCN(c4cccc(C)c4)C(C)C3)c3ccccc3C2=O)cc1,MOL1863,OK,424.54400000000015,5.278920000000005,0,4,32.78,4
COc1ccc(CNC(=O)C(C)n2nc(C)c3sc4ccccc4c3c2=O)cc1OC,MOL1864,Filter82_pyridinium > 0,437.5210000000002,3.8142200000000033,1,7,82.45,6
Cc1ccc(Cn2c(=O)n(Cc3ccccc3)c(=O)c3oc4ccccc4c32)cc1,MOL1865,Filter82_pyridinium > 0,396.44600000000014,4.314420000000004,0,5,57.14,4
CCC(C)NC(=O)c1cccc(NC(=O)c2nsc3ccccc23)c1,MOL1866,OK,353.44700000000006,4.076900000000003,2,4,71.09,5
Cc1oc(-c2ccccc2F)nc1Cn1c(SCc2ccccc2F)nc2ccncc21,MOL1867,OK,448.4980000000001,6.013520000000004,0,6,56.74,6
CCS(=O)(=O)N1CC(=O)N(c2ccc(C)c(C)c2)C(C)(C(=O)NC2CCCCCC2)C1,MOL1868,OK,449.61700000000036,2.899440000000001,1,4,86.79,5
CCOC(=O)c1c(C)oc2ncnc(Nc3cc(Cl)ccc3OC)c12,MOL1869,OK,361.78500000000014,4.113520000000002,1,7,86.48,5
CCOc1ccccc1C(=O)N1CCCCC1CCN1CCOCC1,MOL1870,OK,346.4710000000001,2.8023000000000007,0,4,42.010000000000005,6
COc1cc(OC)c(NC(=O)c2cnn(-c3ccccc3)c2-n2cccc2)cc1Cl,MOL1871,OK,422.87200000000007,4.585900000000003,1,6,70.31,6
Cc1ccc(-c2csc(-c3c(N)c(C(=O)c4ccc5c(c4)OCO5)n4ccccc34)n2)cc1,MOL1872,OK,453.5230000000002,5.580120000000004,1,7,78.85000000000001,4
O=c1c2sc3ccccc3c2n(Cc2cccc(C(F)(F)F)c2)c(=O)n1Cc1ccco1,MOL1873,Filter82_pyridinium > 0,456.4450000000001,5.086300000000003,0,6,57.14,4
CCCCOC(=O)c1ccc(Nc2nc3ccc(C(=O)c4ccccc4)cc3n3cnnc23)cc1,MOL1874,OK,465.51300000000015,5.209000000000005,1,8,98.47999999999999,8
COCCCn1c(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs/c1=N\c1ccccc1,MOL1875,OK,473.6200000000002,3.506400000000002,0,7,73.13,8
CC1=C(C(=O)Nc2ccccc2)C(c2ccc(C)cc2)n2nc(SCc3ccccc3C)nc2N1,MOL1876,OK,481.62500000000017,6.1148400000000045,2,6,71.84,6
Cc1cccc(N2C(=O)CSC23C(=O)N(Cc2cccc(F)c2)c2ccccc23)c1,MOL1877,OK,418.49300000000005,4.613720000000004,0,3,40.620000000000005,3
CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3OCC)CC2)cc1,MOL1878,OK,440.54400000000015,2.6788,2,6,83.14,10
CCOC(=O)c1ccc(NC(=O)CC2C(=O)N(c3cccc(C)c3)C(=O)N2CCOC)cc1,MOL1879,OK,453.49500000000023,2.9841200000000017,1,6,105.25,9
CCc1ccc(-c2nn(CC(=O)NC3CCCCC3)c3c2cnc2ccc(C)cc23)cc1,MOL1880,OK,426.56400000000014,5.571220000000005,1,4,59.81,5
COCC(=O)Nc1ccccc1C(=O)NC(C)C,MOL1881,OK,250.298,1.4097000000000002,2,3,67.42999999999999,5
COc1ccc(-n2nnnc2C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,MOL1882,OK,413.5030000000002,2.54762,0,7,90.21000000000001,5
COC(=O)c1scc(-c2ccc(C)cc2)c1S(=O)(=O)Nc1cc(Cl)c(OC)cc1OC,MOL1883,OK,481.97900000000027,4.981520000000003,1,7,90.93,7
CCOc1ccc(-n2nc3ccc(NC(=O)Cc4ccccc4)cc3n2)cc1,MOL1884,OK,372.42800000000005,4.000400000000003,1,5,69.03999999999999,6
O=C(CN1C(=O)COc2ccc(S(=O)(=O)Nc3ccccc3)cc21)NCc1ccccc1Cl,MOL1885,OK,485.9490000000002,3.1826000000000008,2,5,104.81,7
CC(=O)c1ccc(N2CCN(c3ncnc4onc(C)c34)CC2)cc1,MOL1886,OK,337.38300000000015,2.45542,0,7,75.36000000000001,3
COC(=O)c1scc(-c2ccc(C)cc2)c1S(=O)(=O)N1CCN(c2ccc(OC)cc2)CC1,MOL1887,OK,486.61500000000035,4.029620000000003,0,7,76.15,6
CCN(CC)S(=O)(=O)c1nnc(NC(=O)c2ccccc2Cl)s1,MOL1888,OK,374.875,2.4743000000000004,1,6,92.25999999999999,6
COc1ccc(OC)c(NC(=O)CCn2cccn2)c1,MOL1889,OK,275.308,1.9290999999999998,1,5,65.38,6
Cc1cccc(N(C)S(=O)(=O)c2nnc(NC(=O)c3cccs3)s2)c1,MOL1890,OK,394.5030000000001,2.9854200000000013,1,7,92.25999999999999,5
Cc1cccc(N2CCN(C(=O)c3nn(C)c4c3CS(=O)(=O)c3ccccc3-4)CC2C)c1,MOL1891,OK,450.5640000000002,3.0337200000000015,0,6,75.50999999999999,2
COc1ccc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)cc1OC,MOL1892,OK,438.50500000000017,4.505600000000003,1,6,81.01,6
O=C(COCc1cc(-c2ccc(F)cc2)on1)Nc1cc(Cl)cc(Cl)c1,MOL1893,OK,395.2170000000001,4.942800000000003,1,4,64.36,6
COc1ccc(C(c2c(NC(=O)c3ccco3)sc(C)c2C)N2CCOCC2)cc1,MOL1894,OK,426.5380000000003,4.640440000000004,1,6,63.94,6
COc1ccc(C(=O)N(Cc2ccc(N(C)C)cc2)CC2CCCO2)cc1,MOL1895,OK,368.4770000000002,3.582600000000003,0,4,42.010000000000005,7
CC(C)CCNC(=O)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,MOL1896,OK,379.50400000000013,4.837300000000004,2,2,61.440000000000005,5
CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC(=O)c3ccccc3NC(=O)C(C)C)cc12,MOL1897,OK,484.55200000000025,5.929320000000005,1,6,86.63,7
CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(NCc2ccc(Cl)cc2)s1,MOL1898,OK,491.4430000000002,4.688400000000003,1,7,93.19999999999999,7
Cc1ccc(C)c(N2CCN(c3nc4ccccc4c4nc(CCn5nc(C)cc5C)nn34)CC2)c1,MOL1899,OK,480.62000000000035,4.276980000000003,0,8,67.38000000000001,5
CCC(=O)Nc1ccccc1-c1nc2ccccc2n(CC(=O)Nc2ccc(C)c(C)c2)c1=O,MOL1900,Filter82_pyridinium > 0,454.53000000000026,4.667540000000003,2,5,93.09,6
CCc1c(C)nc2nncn2c1NCc1ccc(Cl)cc1,MOL1901,OK,301.78100000000006,3.260620000000001,1,5,55.11,4
CCOC(=O)c1noc2ncnc(N3CCC(C)CC3)c12,MOL1902,OK,290.3230000000001,2.0308,0,7,81.35,3
Cc1ccccc1NC(=O)c1oc2c(c1C)-c1nn(Cc3cccc(Cl)c3)cc1CC2,MOL1903,OK,431.9230000000002,5.812540000000005,1,4,60.06,4
Cc1ccc(CCNC(=O)CCS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)cc1,MOL1904,OK,436.9170000000002,2.502020000000001,2,5,101.57000000000001,7
CCCCNC(=O)c1cnc2c(-c3ccc(OCC)c(OCC)c3)c(C)nn2c1-c1ccccc1,MOL1905,OK,472.58900000000017,5.699020000000005,1,6,77.75,10
Cc1c(CNC(C)CCc2ccccc2)c(C(=O)O)c(C)n1Cc1ccc(F)cc1Cl,MOL1906,OK,442.9620000000002,5.754840000000006,2,3,54.26,9
