Smiles,pChEMBL_Value
COc1ccc(N(Cc2ccccc2)C(=O)c2nc(SC)ncc2Cl)cc1,4.0
COc1ccc(N(Cc2cccs2)C(=O)COc2ccc([N+](=O)[O-])cc2)cc1,3.95
COc1ccc(N(Cc2cccs2)C(=O)Nc2ccccc2)cc1,4.05
COc1ccc(N2C(=O)CS(=O)(=O)C23C(=O)N(Cc2ccc(C)cc2)c2ccccc23)cc1Cl,5.6
COc1ccc(N2C(=O)CS(=O)(=O)C23C(=O)N(Cc2ccc(F)cc2)c2ccc(C)cc23)cc1,5.2
COc1ccc(N2C(=O)CSC23C(=O)N(CC(=O)NC2CCCCC2)c2ccccc23)cc1,5.15
COc1ccc(N2C(=O)CSC23C(=O)N(CC(=O)NCCc2ccccc2)c2ccccc23)cc1,5.3
COc1ccc(N2CC(C(=O)NCCS(=O)(=O)N3CCN(c4ccccc4)CC3)CC2=O)cc1,4.35
COc1ccc(N2CC(C(=O)NCc3nnnn3-c3ccc(C)c(C)c3)CC2=O)cc1,4.4
COc1ccc(N2CC(c3nc(-c4cc(OC)c(OC)c(OC)c4)no3)CC2=O)cc1Cl,4.1
COc1ccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)cc1,5.95
COc1ccc(N2CCN(C(=O)C3CCN(c4nc5ccc(C)cc5[nH]4)CC3)CC2)cc1,6.25
COc1ccc(N2CCN(C(=O)CN(C)S(=O)(=O)c3cccs3)CC2)cc1,5.3
COc1ccc(N2CCN(C(=O)CN3C(=O)CSc4c3c(C)nn4-c3ccccc3)CC2)cc1,6.1
COc1ccc(N2CCN(C(=O)COCc3cc(-c4ccc5c(c4)OCO5)on3)CC2)cc1,4.0
COc1ccc(N2CCN(C(=O)Cn3ncc4c3-c3cc(C)ccc3OC4)CC2)cc1,5.5
COc1ccc(N2CCN(C(=O)c3c4c(nc5ccccc35)C(=O)N(C3CCCCC3)C4)CC2)cc1,5.45
COc1ccc(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCCCC4)cn3C)CC2)cc1,4.3
COc1ccc(N2CCN(C(=O)c3cc4c(s3)-c3c(C)cccc3OC4)CC2)cc1,4.4
COc1ccc(N2CCN(C(=O)c3cc4ccc5cccnc5c4[nH]3)CC2)cc1,4.05
COc1ccc(N2CCN(C(=O)c3ccc4c(Cl)c5c(nc4c3)CCCC5)CC2)cc1,5.85
COc1ccc(N2CCN(C(=O)c3nc(-c4ccc(Cl)cc4)n4c3CCCCC4)CC2)cc1,4.0
COc1ccc(N2CCN(C(=O)c3oc4ccccc4c3NC(=O)c3ccccc3OC)CC2)cc1,5.4
COc1ccc(N2CCN(C3(c4ccccc4)C(=O)c4ccccc4C3=O)CC2)cc1,5.75
COc1ccc(N2CCN(CC(O)COc3ccc(C)cc3C)CC2)cc1,5.3
COc1ccc(N2CCN(CCCNC(=O)C3COc4ccccc4C3)CC2)cc1,5.05
COc1ccc(N2CCN(CCCNC(=O)Nc3ccccc3Cl)CC2)cc1,4.05
COc1ccc(N2CCN(CCCNC(=O)c3ccc4nc(Cc5ccccc5)oc4c3)CC2)cc1,4.3
COc1ccc(N2CCN(CCCNC(=O)c3nnc(Cc4ccccc4Cl)o3)CC2)cc1,5.3
COc1ccc(N2CCN(CCCNC(=O)c3sc4ncccc4c3-n3cccc3)CC2)cc1,4.4
COc1ccc(N2CCN(Cc3nc(-c4ccc(C)cc4)no3)CC2)cc1,5.3
COc1ccc(N2CCN(Cc3nnc(-c4ccc5c(c4)OCO5)o3)CC2)cc1,4.05
COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)C(c3ccccc3)c3ccccc3)CC2)cc1,3.95
COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)Cc3ccc(Cl)cc3)CC2)cc1,4.65
COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)c3ccc(OC(C)C)cc3)CC2)cc1,4.3
COc1ccc(N2CCN(c3ccc(-c4nc(-c5cccc(C)c5)no4)cc3[N+](=O)[O-])CC2)cc1,6.7
COc1ccc(N2CCN(c3nc4ccc(C)cc4n4nnnc34)CC2)cc1,6.2
COc1ccc(N2CCN(c3nc4ccccc4n4c(C)nnc34)CC2)cc1,5.9
COc1ccc(N2CCN(c3ncccc3-c3nc(-c4ccccc4C)no3)CC2)cc1,4.3
COc1ccc(N2CCN(c3ncnc4onc(-c5ccc(F)cc5)c34)CC2)cc1,5.3
COc1ccc(N2CCN(c3ncnc4onc(C)c34)CC2)cc1,5.25
COc1ccc(NC(=O)C(C)N(c2ccccc2)S(C)(=O)=O)cc1,5.0
COc1ccc(NC(=O)C(C)n2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)cc1Cl,6.15
COc1ccc(NC(=O)C(Cc2ccccc2)n2cccc2)c(OC)c1,6.2
COc1ccc(NC(=O)C2=C(C)Nc3ncnn3C2c2ccc[nH]2)cc1,4.45
COc1ccc(NC(=O)C2=C(C)Nc3ncnn3C2c2sccc2C)cc1,4.55
COc1ccc(NC(=O)C2=CC(c3cccs3)=NS(=O)(=O)N2C)cc1OC,4.2
COc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc(F)cc3)C2)cc1,4.6
COc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)cc1,5.5
COc1ccc(NC(=O)C2CCCN(c3cnccn3)C2)c(OC)c1,5.0
COc1ccc(NC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)c(OC)c1,4.4
COc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3[nH]c(-c4ccccc4)nc3c2)cc1,6.2
COc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3cccnc23)cc1OC,5.9
COc1ccc(NC(=O)C2CCN(C(=O)N3CCOc4ccccc43)CC2)cc1,4.0
COc1ccc(NC(=O)C2CCN(C3=NS(=O)(=O)C(c4ccc(C)c(C)c4)=C3C)CC2)cc1OC,5.25
COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc1Cl,5.2
COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc1OC,5.3
COc1ccc(NC(=O)C2CCN(c3ccc(Sc4ccc(C)cc4)nn3)CC2)c(OC)c1,4.2
COc1ccc(NC(=O)C2COc3ccccc3C2)cc1Cl,4.05
COc1ccc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccccc2)cc1OC,4.25
COc1ccc(NC(=O)CC(C)n2nc(C)cc2C)cc1Cl,4.05
COc1ccc(NC(=O)CC2C(=O)N(c3ccc(OC)cc3)C(=O)N2C2CCCCC2)cc1,5.3
COc1ccc(NC(=O)CC2C(=O)N(c3cccc(OC)c3)C(=O)N2CCC2=CCCCC2)cc1,5.3
COc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=O)N2C2CCCCC2)cc1,5.15
COc1ccc(NC(=O)CC2Oc3ccc(C)cc3NC2=O)cc1Cl,4.0
COc1ccc(NC(=O)CCCN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)cc1,4.8
COc1ccc(NC(=O)CCS(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)cc1Cl,4.0
COc1ccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCOCC4)nn3)c2C)cc1Cl,4.85
COc1ccc(NC(=O)CCc2nc(C3=CCN(Cc4cccc(C)c4)CC3)no2)c(OC)c1,4.15
COc1ccc(NC(=O)CCn2nc(-c3ccccc3OC)c3c(C)cc(C)nc32)cc1,5.55
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)cc1Cl,3.95
COc1ccc(NC(=O)CN2C(=O)C(c3ccc(C(C)(C)C)cc3)=NC2(C)C)cc1Cl,4.7
COc1ccc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)cc1OC,6.5
COc1ccc(NC(=O)COc2ccc(S(=O)(=O)NC3CCCCC3)cc2)c(OC)c1,5.0
COc1ccc(NC(=O)COc2ccc(S(=O)(=O)NC3CCCCC3)cc2)cc1OC,4.0
COc1ccc(NC(=O)CSc2ccc3nc(-c4ccccc4)cn3n2)c(OC)c1,5.3
COc1ccc(NC(=O)CSc2nc3c(c(=O)[nH]2)CCC3)cc1,4.05
COc1ccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2-c2ccccc2)cc1OC,6.25
COc1ccc(NC(=O)CSc2nc3cc[nH]cc-3n2)c(OC)c1,5.55
COc1ccc(NC(=O)CSc2nc3ccccc3nc2N2CCC(C)CC2)cc1,4.0
COc1ccc(NC(=O)CSc2nc3ccccc3nc2N2CCOCC2)c(OC)c1,4.45
COc1ccc(NC(=O)CSc2nc3cccnc3[nH]2)c(OC)c1,5.15
COc1ccc(NC(=O)Cc2csc(C)n2)cc1,5.0
COc1ccc(NC(=O)Cn2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)c(OC)c1,4.6
COc1ccc(NC(=O)Cn2cc(C(=O)C3CC3)c3ccccc32)cc1,5.9
COc1ccc(NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)cc1OC,4.05
COc1ccc(NC(=O)Cn2nnc(C(=O)Nc3ccc(C)c(F)c3)c2N)cc1Cl,5.25
COc1ccc(NC(=O)N(Cc2nnc3n2CCCCC3)c2ccc(OC)c(Cl)c2)cc1,6.5
COc1ccc(NC(=O)N2CCC(CN3CCCC3)CC2)c(OC)c1,4.0
COc1ccc(NC(=O)N2CCCn3nc(C)cc32)cc1OC,5.3
COc1ccc(NC(=O)N2CCN(S(=O)(=O)c3ccc4c(ccn4C)c3)CC2)cc1OC,4.2
COc1ccc(NC(=O)NC2COc3ccccc3C2)c(OC)c1,6.15
COc1ccc(NC(=O)NC2COc3ccccc3C2)cc1Cl,4.0
COc1ccc(NC(=O)NCc2cccn2Cc2ccc(F)cc2)cc1OC,5.3
COc1ccc(NC(=O)Nc2c[nH]c(=O)[nH]c2=O)c(OC)c1,5.3
COc1ccc(NC(=O)Nc2nnc(N(CC(C)C)CC(C)C)s2)c(OC)c1,4.4
COc1ccc(NC(=O)Nc2nnc(N3CCCCCC3)s2)c(OC)c1,4.15
COc1ccc(NC(=O)Nc2nnc(N3CCCCCC3)s2)cc1,4.7
COc1ccc(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)c(OC)c1,5.6
COc1ccc(NC(=O)c2c(C)oc3ccc(O)c(CN4CCN(C)CC4)c23)cc1Cl,6.45
COc1ccc(NC(=O)c2c(C)oc3ccc(O)c(CN4CCOCC4)c23)cc1,4.35
COc1ccc(NC(=O)c2c(N)c(C(=O)c3ccc(C)cc3)n3ccccc23)cc1OC,6.05
COc1ccc(NC(=O)c2c(N)c(C(=O)c3ccc(OC)cc3)n3ccccc23)cc1,5.6
COc1ccc(NC(=O)c2cc(-c3ccc4c(c3)OCO4)on2)c(OC)c1,4.45
COc1ccc(NC(=O)c2cc(-c3ccccc3F)no2)cc1,4.3
COc1ccc(NC(=O)c2cc(C3CC3)nc3c2c(C)nn3-c2ccccc2)c(OC)c1,5.1
COc1ccc(NC(=O)c2cc3cc(C)ccc3[nH]2)cc1,4.05
COc1ccc(NC(=O)c2cc3cc(C)ccc3n2C)cc1,4.1
COc1ccc(NC(=O)c2ccc(COc3ccccc3OC)o2)cc1OC,4.2
COc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1,6.0
COc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1Cl,6.2
COc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1OC,5.4
COc1ccc(NC(=O)c2ccc3[nH]c(C)cc(=O)c3c2)cc1,5.95
COc1ccc(NC(=O)c2ccc3c(SCC(=O)O)c4c(nc3c2)CCCC4)cc1OC,4.0
COc1ccc(NC(=O)c2ccc3nc(CCc4ccccc4)oc3c2)c(OC)c1,4.9
COc1ccc(NC(=O)c2cccc3c(=O)c4c([nH]c23)CCCC4)cc1,4.2
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)COc1ccc(Cl)c(C)c1,6.2
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)COc1ccccc1,4.05
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)COc1ccccc1Cl,4.05
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)c1cc(Cl)ccc1OC,3.95
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)c1ccc(C)c(C)c1,4.1
COc1ccc(NC(=O)c2cnc3cc(C)ccn3c2=O)c(OC)c1,6.15
COc1ccc(NC(=O)c2nc(-c3ccc(C)cc3)n3c2CCCCC3)cc1,4.0
COc1ccc(NC(=O)c2nc(SCc3ccccc3F)ncc2Cl)cc1,5.15
COc1ccc(NC(=O)c2nnn(-c3ccc(C(C)C)cc3)c2C)c(OC)c1,4.0
COc1ccc(NC(=O)c2nnn(CC(=O)Nc3c(C)cc(C)cc3C)c2N)cc1OC,5.35
COc1ccc(NC(=O)c2nnn(CC(=O)Nc3cccc(C)c3C)c2N)c(OC)c1,5.3
COc1ccc(NC(=O)c2nnn(Cc3ccccc3C)c2N)c(OC)c1,5.85
COc1ccc(NC(=O)c2noc3c2CCCC3)cc1Cl,5.3
COc1ccc(NC(=S)N/N=C/c2cccn2Cc2ccc(F)cc2)cc1,4.55
COc1ccc(NC(=S)N/N=C/c2cccn2Cc2ccc(F)cc2Cl)cc1,4.0
COc1ccc(NS(=O)(=O)c2c(C)nc3scc(C)n3c2=O)cc1,4.3
COc1ccc(NS(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)c(OC)c1,4.0
COc1ccc(NS(=O)(=O)c2ccc(N3CCCCS3(=O)=O)cc2)cc1Cl,4.0
COc1ccc(NS(=O)(=O)c2nnc(NC(=O)c3ccccc3F)s2)cc1,6.15
COc1ccc(Nc2c(-c3ccco3)nc3cccc(C)n23)cc1,5.9
COc1ccc(Nc2c3c(nc4nncn24)CCC3)cc1Cl,5.3
COc1ccc(Nc2c3c(nc4nncn24)CCC3)cc1OC,5.25
COc1ccc(Nc2nc3ccccc3n3c(N)nnc23)cc1,6.2
COc1ccc(Nc2ncnc3onc(C)c23)c(OC)c1,5.2
COc1ccc(Nc2ncnc3onc(C)c23)cc1Cl,4.1
COc1ccc(Nc2nn(-c3ccc(OC(F)(F)F)cc3)nc2C(C)=O)cc1,5.15
COc1ccc(Nc2nnc(-c3ccc(C)c(S(=O)(=O)N4CCOCC4)c3)c3ccccc23)cc1,6.2
COc1ccc(Nc2oc(/C=C/c3ccc(F)cc3)nc2C#N)cc1,6.0
COc1ccc(OC(=O)c2nc(SCc3ccc(C)cc3)ncc2Cl)cc1,4.4
COc1ccc(OC(=O)c2nc(SCc3ccc(F)cc3)ncc2Cl)cc1,4.35
COc1ccc(OC(=O)c2nc(SCc3ccccc3C)ncc2Cl)cc1,5.2
COc1ccc(OC)c(-c2cc(C(=O)Nc3ccc(C)c(C)c3)no2)c1,5.15
COc1ccc(OC)c(/C=C/C(=O)Nc2ccc(C(=O)OCCC(C)C)cc2)c1,5.5
COc1ccc(OC)c(C2=NOC(C(=O)NCC3CCCO3)C2)c1,6.2
COc1ccc(OC)c(C2=NS(=O)(=O)N(C)C(C(=O)Nc3ccc(C(C)=O)cc3)=C2)c1,4.25
COc1ccc(OC)c(C2CC(=O)c3c([nH]c(C(=O)OC4CCC(C)CC4)c3C)C2)c1,3.95
COc1ccc(OC)c(CCNC(=O)C(C)n2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)c1,3.95
COc1ccc(OC)c(CCNC(=O)c2cc3c(s2)-c2c(C)cccc2OC3)c1,4.8
COc1ccc(OC)c(CCNC(=O)c2nn(C)c3c2CSc2ccccc2-3)c1,4.35
COc1ccc(OC)c(CCNCc2c(C(=O)O)c(C)n(Cc3ccc(F)cc3Cl)c2C)c1,4.0
COc1ccc(OC)c(CCNc2ncnc3onc(C)c23)c1,4.6
COc1ccc(OC)c(CNC(=O)C2CCCN(c3ncnc4onc(-c5ccc(F)cc5)c34)C2)c1,5.25
COc1ccc(OC)c(CNC(=O)C2CCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)CC2)c1,5.5
COc1ccc(OC)c(CNC(=O)CCS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c1,5.2
COc1ccc(OC)c(CNC(=O)CN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)c1,3.95
COc1ccc(OC)c(CNC(=O)c2ccc(C)c(NC(=O)c3nsc4ccccc34)c2)c1,4.25
COc1ccc(OC)c(CNC(=O)c2ccccc2NC(=O)c2nsc3ccccc23)c1,6.5
COc1ccc(OC)c(CNC(=O)c2nn(C)c3c2CS(=O)(=O)c2ccccc2-3)c1,4.45
COc1ccc(OC)c(CNS(=O)(=O)c2c(C(=O)N3CCCCCC3)c(C)n(C)c2C)c1,5.3
COc1ccc(OC)c(CNc2ncnc3c2nc2n3CCCC2)c1,4.1
COc1ccc(OC)c(CNc2ncnc3onc(-c4ccc(Cl)cc4)c23)c1,5.25
COc1ccc(OC)c(NC(=NC(=O)c2ccco2)Nc2nc(C)cc(C)n2)c1,4.0
COc1ccc(OC)c(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)C2)c1,5.1
COc1ccc(OC)c(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)c1,5.1
COc1ccc(OC)c(NC(=O)CCc2c(C)nc3c(c(C)nn3C(C)(C)C)c2C)c1,5.9
COc1ccc(OC)c(NC(=O)CCc2c(C)nn(-c3ccc(N4CCCC4)nn3)c2C)c1,4.25
COc1ccc(OC)c(NC(=O)CCn2cccn2)c1,4.25
COc1ccc(OC)c(NC(=O)CN(C)S(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCC4)c1,4.1
COc1ccc(OC)c(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)c1,6.2
COc1ccc(OC)c(NC(=O)COCc2cc(-c3ccc(F)cc3)on2)c1,3.95
COc1ccc(OC)c(NC(=O)CSc2nc3ccccc3nc2N2CCCCC2)c1,4.25
COc1ccc(OC)c(NC(=O)CSc2nnc(-c3ccccc3Cl)[nH]2)c1,4.15
COc1ccc(OC)c(NC(=O)Cc2c(C(=O)O)[nH]c3ccc(Cl)cc23)c1,5.25
COc1ccc(OC)c(NC(=O)c2cc3c(=O)n4cccc(C)c4nc3n2C)c1,5.6
COc1ccc(OC)c(NC(=O)c2csnn2)c1,3.95
COc1ccc(OC)c(NC(=O)c2nc(SCc3ccc(F)cc3)ncc2Cl)c1,4.15
COc1ccc(OC)c(NC(=O)c2nc(SCc3ccccc3F)ncc2Cl)c1,5.25
COc1ccc(OC)c(NC(=O)c2noc3c2CCCC3)c1,5.4
COc1ccc(OC)c(NC2=C(c3ccccc3)C(=O)c3ccccc32)c1,3.95
COc1ccc(OC)c(NS(=O)(=O)c2ccc(-n3cccn3)cc2)c1,5.55
COc1ccc(OC)c(Nc2ncnc3c2nc2n3CCCC2)c1,4.55
COc1ccc(OC)c(S(=O)(=O)NC(C)c2cnn(-c3ccccn3)c2C)c1,4.85
COc1ccc(OC2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,4.2
COc1ccc(OCC(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc1,6.2
COc1ccc(OCC(=O)Nc2cc(-c3ccccc3F)nn2-c2ccccc2)cc1,4.3
COc1ccc(OCC(=O)Nc2ccc(Cl)c(-c3nc4ncccc4o3)c2)cc1,4.05
COc1ccc(OCC(=O)Nc2nnc(S(=O)(=O)N3CCCCCC3)s2)cc1,3.95
COc1ccc(OCC(=O)OCc2cc(=O)n3nc(-c4cccs4)sc3n2)cc1,3.85
COc1ccc(OCCSc2nc(N)cc(N)n2)cc1,4.55
COc1ccc(OCCn2c(NC(=O)c3ccc(OC)cc3)nc3ccccc32)cc1,4.0
COc1ccc(OCCn2cc(C(=O)c3ccco3)c3ccccc32)cc1,4.3
COc1ccc(OCc2ccc(-c3nc(C#N)c(N4CCC(C)CC4)o3)o2)cc1,5.5
COc1ccc(OCc2ccc(-c3nc(C#N)c(N4CCN(C)CC4)o3)o2)cc1,6.2
COc1ccc(OCc2nc(C#N)c(NCc3ccccc3Cl)o2)cc1,4.6
COc1ccc(Oc2nc3c(C)cccn3c(=O)c2/C=C(\C#N)c2nc3ccccc3[nH]2)cc1,4.05
COc1ccc(S(=O)(=O)N(CC(=O)Nc2cc(C)ccc2OC)Cc2ccccc2)cc1,4.05
COc1ccc(S(=O)(=O)N(CC(=O)Nc2cc(Cl)ccc2C)Cc2ccccc2)cc1OC,6.05
COc1ccc(S(=O)(=O)N(CC(=O)Nc2cccnc2)c2ccc(C)cc2)cc1OC,6.25
COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)Nc2ccc(C)c(C)c2)cc1OC,6.2
COc1ccc(S(=O)(=O)N(Cc2nc(-c3ccc(C)cc3)no2)C2CCCCC2)cc1,3.95
COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(Oc4ccccc4)cc3)CC2)cc1,5.3
COc1ccc(S(=O)(=O)N2CCC(Oc3ccc(-n4cnnn4)cc3)CC2)cc1,5.05
COc1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1OC,4.05
COc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCCC3)C2)cc1OC,4.45
COc1ccc(S(=O)(=O)N2CCN(c3ccccc3OC)CC2)cc1-c1noc(C)n1,4.05
COc1ccc(S(=O)(=O)N2CCOC23CCN(S(=O)(=O)c2ccc(C)cc2)CC3)cc1,5.45
COc1ccc(S(=O)(=O)N2CCOCC2)cc1Cl,4.1
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2ccc(C)cc2C)cc1OC,5.6
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2cccc(C)c2)cc1OC,4.0
COc1ccc(S(=O)(=O)NC(C)(C)CO)cc1-c1nnc2c3ccccc3c(C)nn12,3.95
COc1ccc(S(=O)(=O)NCC(c2ccc(N(C)C)cc2)N2CCCC2)cc1F,4.0
COc1ccc(S(=O)(=O)NCCS(=O)(=O)N2CCN(c3ccccc3)CC2)cc1OC,4.0
COc1ccc(S(=O)(=O)NCc2nc3nc(C)cc(C)n3n2)cc1OC,5.5
COc1ccc(S(=O)(=O)Nc2cc(-c3cn4ccc(C)cc4n3)ccc2C)cc1OC,4.05
COc1ccc(S(=O)(=O)Nc2cc(-c3cn4cccc(C)c4n3)ccc2C)cc1C,4.05
COc1ccc(S(=O)(=O)Nc2cc(-c3cn4ccccc4n3)ccc2C)cc1,4.05
COc1ccc(S(=O)(=O)Nc2cc3c4c(oc3c3ccccc23)CCCC4=O)cc1,4.0
COc1ccc(S(=O)(=O)Nc2ccc(-c3cn4c(C)csc4n3)cc2)cc1,6.25
COc1ccc(S(=O)(=O)Nc2ccc3oc4c(c3c2)CCCC4)cc1,4.0
COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(N4CCCC4)nn3)c2)cc1F,4.3
COc1ccc(S(=O)(=O)c2nnn(-c3cc(Cl)c(OC)cc3OC)c2C)cc1,5.6
COc1ccc(S(=O)(=O)c2nnn(-c3ccc(C(C)C)cc3)c2C)cc1,4.75
COc1ccc(S(=O)(=O)n2nc(C)c(S(=O)(=O)N3CCC(C)CC3)c2C)cc1C,4.5
COc1ccc(S(=O)(=O)n2nc(C)c(S(=O)(=O)N3CCCCC3)c2C)cc1,4.4
COc1ccc(SCc2cc(=O)c3cc(Cl)ccc3[nH]2)cc1,6.2
COc1ccc2[nH]c3nc(SCC(=O)Nc4ccc5c(c4)OCO5)nnc3c2c1,4.4
COc1ccc2[nH]cc(CCNC(=O)Nc3c(C)cccc3C)c2c1,5.9
COc1ccc2[nH]cc(CCNC(=O)Nc3cc(C)cc(C)c3)c2c1,5.95
COc1ccc2[nH]cc(CCNC(=O)Nc3ccc(F)cc3)c2c1,5.5
COc1ccc2[nH]cc(CCNC(=O)Nc3ccccc3)c2c1,5.55
COc1ccc2c(CC(=O)Nc3ccc(C)cc3)coc2c1,4.7
COc1ccc2c(Sc3ccc(C)cc3)c(C(=O)NC(C)C)[nH]c2c1,5.65
COc1ccc2c(Sc3ccccc3)c(C(=O)NCCCN3CCCCC3)[nH]c2c1,4.0
COc1ccc2c(Sc3ccccc3)c(C(=O)NCCN(C)C)[nH]c2c1,4.0
COc1ccc2c(c1)-c1nc(NC(=O)c3cc(Cl)ccc3OC)sc1CC2,4.05
COc1ccc2c(c1)-c1nc(NC(=O)c3cc(OC)c(OC)c(OC)c3)sc1CC2,4.05
COc1ccc2c(c1)-c1nc(NC(=O)c3ccc(C)cc3)sc1CC2,4.05
COc1ccc2c(c1)-c1nc(NC(=O)c3ccc(Cl)cc3)sc1CC2,4.3
COc1ccc2c(c1)CC(C(=O)NCc1ccc(F)cc1)CO2,4.3
COc1ccc2c(c1)CC(C(=O)Nc1cc(Cl)ccc1C)CO2,4.45
COc1ccc2c(c1)CC(NC(=O)Nc1c(C)cc(C)cc1C)CO2,4.1
COc1ccc2c(c1)CC(NC(=O)Nc1ccc(NC(C)=O)cc1)CO2,4.0
COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(Cl)cc1,4.15
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc(C)ccc3O)noc1-2,4.3
COc1ccc2c(c1)CCc1c(C(=O)Nc3ccc(C#N)cc3)noc1-2,5.5
COc1ccc2c(c1)CCc1c(C(=O)Nc3ccc(F)c(Cl)c3)noc1-2,5.25
COc1ccc2c(c1)CCc1c(C(=O)Nc3ccccc3C(F)(F)F)noc1-2,5.55
COc1ccc2c(c1)Cc1sc(NC(=O)c3ccc(Cl)cc3)nc1-2,4.0
COc1ccc2c(c1)N=C(c1cccnc1)N=C(c1ccc(F)cc1)N2,5.05
COc1ccc2c(c1)c(N1CCCC1=O)c(C(=O)Nc1ccc(Cl)cc1C)n2C,6.25
COc1ccc2c(c1)c(N1CCCC1=O)c(C(=O)Nc1ccccc1C(F)(F)F)n2C,6.2
COc1ccc2c(c1)sc1ncc(C(=O)NCc3ccc(Cl)cc3)c(=O)n12,5.4
COc1ccc2c(c1)sc1ncc(C(=O)NCc3cccc(C)c3)c(=O)n12,4.05
COc1ccc2cc3c(N)nn(C(=O)c4ccc(F)cc4Cl)c3nc2c1,5.85
COc1ccc2nc(NC(=O)c3nc(S(=O)(=O)Cc4ccc(C)cc4)ncc3Cl)sc2c1,5.45
COc1ccc2nc(NC(=O)c3nc(S(=O)(=O)Cc4ccccc4)ncc3Cl)sc2c1,5.55
COc1ccc2nc(NC(=O)c3nc(SC(C)C)ncc3Cl)sc2c1,4.25
COc1ccc2nc(SCC(=O)O)nc(C)c2c1,4.25
COc1ccc2nc3sc(C(=O)N4CCN(c5ccccc5)CC4)cc3cc2c1,4.2
COc1cccc(-c2[nH]c3c(C#N)cnn3c2NC2CCCCC2)c1,4.15
COc1cccc(-c2cc(C(=O)NCCc3ccc(OC)c(OC)c3)no2)c1,5.3
COc1cccc(-c2cc(C(=O)Nc3ccc4c(c3)OCO4)no2)c1,5.35
COc1cccc(-c2cc(C(=O)Nc3ccn(Cc4ccc(C)cc4)n3)no2)c1,5.65
COc1cccc(-c2cn3ncsc3n2)c1,4.95
COc1cccc(-c2nc(CS(=O)(=O)CC(=O)N3CCN(c4ccccc4)CC3)c(C)o2)c1,4.3
